"","age","minutes","lvalue","total_market_value","goals","assists","seleccion","pos_Defensa","pos_Delantero","pos_Medio Centro","pos_Portero","equipo_0","equipo_1","equipo_2","value"
"2069",29,353,1875000,56580000,1,0,1,1,0,0,0,1,0,0,566666.666666667
"2070",29,3337,3.5e+07,797600000,1,0,1,0,0,1,0,0,1,0,38333333.3333333
"2071",30,2560,38333333.3333333,670450000,1,3,1,0,0,1,0,0,1,0,2.5e+07
"2072",32,1996,2.5e+07,770050000,0,1,1,0,0,1,0,0,1,0,14666666.6666667
"2073",30,2282,162500,20480000,0,0,1,0,0,0,1,1,0,0,1e+05
"2074",31,2880,1e+05,14700000,0,0,1,0,0,0,1,1,0,0,233333.333333333
"2075",33,2970,233333.333333333,22800000,0,1,1,0,0,0,1,1,0,0,3e+05
"2076",29,1119,1333333.33333333,67550000,0,1,1,1,0,0,0,1,0,0,8e+05
"2077",28,3900,5500000,197250000,0,3,1,1,0,0,0,1,0,0,9333333.33333333
"2078",29,2880,9333333.33333333,163880000,1,1,1,1,0,0,0,1,0,0,1e+07
"2079",31,2814,1e+07,132300000,2,0,1,1,0,0,0,1,0,0,8e+06
"2080",26,2266,20750000,643250000,7,7,1,0,0,1,0,0,0,1,1.8e+07
"2081",27,609,1.8e+07,654050000,3,1,1,0,0,1,0,0,0,1,21666666.6666667
"2082",29,1969,21666666.6666667,204580000,6,7,1,0,0,1,0,1,0,0,11333333.3333333
"2083",29,649,1250000,56730000,1,0,1,0,0,1,0,1,0,0,850000
"2084",26,4410,23500000,1.2e+09,0,0,1,0,0,0,1,0,1,0,6.4e+07
"2085",27,4140,6.4e+07,930930000,0,0,1,0,0,0,1,0,1,0,9e+07
"2086",29,3900,9e+07,817500000,0,0,1,0,0,0,1,0,1,0,73500000
"2087",27,2810,1.5e+07,513450000,0,1,1,0,0,1,0,1,0,0,1.3e+07
"2088",28,2579,1.3e+07,427800000,0,3,1,0,0,1,0,1,0,0,20500000
"2089",30,1429,20500000,292600000,0,0,1,0,0,1,0,0,0,1,13666666.6666667
"2090",29,3420,766666.666666667,244650000,0,0,1,0,0,0,1,1,0,0,4e+06
"2091",30,3510,4e+06,252480000,0,0,1,0,0,0,1,1,0,0,7e+06
"2092",32,1290,7e+06,255350000,0,0,1,0,0,0,1,1,0,0,6833333.33333333
"2093",29,2232,4500000,238100000,1,0,1,1,0,0,0,1,0,0,6500000
"2094",30,492,2500000,97400000,0,0,0,0,0,1,0,1,0,0,2e+06
"2095",32,3420,750000,12230000,0,0,0,0,0,0,1,1,0,0,5e+05
"2096",34,16046,5e+05,16800000,0,1,0,0,0,0,1,1,0,0,375000
"2097",29,1156,833333.333333333,23550000,0,2,0,1,0,0,0,1,0,0,1333333.33333333
"2098",30,1138,1333333.33333333,39030000,0,0,0,1,0,0,0,1,0,0,7e+05
"2099",27,209,3150000,112450000,0,0,1,1,0,0,0,1,0,0,1500000
"2100",30,867,5e+06,97250000,3,0,1,0,1,0,0,1,0,0,3075000
"2101",29,998,1500000,211180000,0,0,1,0,0,1,0,0,0,1,1125000
"2102",30,2157,450000,52330000,3,4,1,1,0,0,0,1,0,0,733333.333333333
"2103",28,90,8e+05,871050000,0,0,1,0,0,0,1,1,0,0,5e+05
"2104",29,18,5e+05,661880000,0,0,1,0,0,0,1,1,0,0,5e+05
"2105",31,22,5e+05,633300000,0,0,1,0,0,0,1,1,0,0,4e+05
"2106",31,50,10875000,247780000,0,0,1,0,0,1,0,1,0,0,5166666.66666667
"2107",33,6216,5166666.66666667,142950000,10,22,1,0,0,1,0,1,0,0,3100000
"2108",30,1739,3166666.66666667,96100000,2,0,0,0,1,0,0,1,0,0,2500000
"2109",31,1860,2500000,53750000,5,5,0,0,1,0,0,1,0,0,1900000
"2110",28,3180,1375000,459050000,0,0,1,0,0,0,1,0,0,1,5312500
"2111",31,6325,7750000,511200000,0,0,1,0,0,0,1,1,0,0,5500000
"2112",29,2371,2e+07,529100000,8,8,1,0,1,0,0,1,0,0,17666666.6666667
"2113",30,1843,17666666.6666667,420300000,2,5,1,0,1,0,0,1,0,0,9250000
"2114",30,1843,17666666.6666667,175530000,2,5,1,0,1,0,0,0,0,1,9250000
"2115",32,934,9250000,511200000,3,4,1,0,1,0,0,1,0,0,4100000
"2116",25,1194,2250000,91430000,3,2,1,0,1,0,0,1,0,0,10750000
"2117",26,504,10750000,135130000,4,2,1,0,1,0,0,1,0,0,7250000
"2118",28,960,7250000,111980000,6,0,1,0,1,0,0,1,0,0,4333333.33333333
"2119",27,969,31666666.6666667,871050000,1,1,1,0,1,0,0,1,0,0,46666666.6666667
"2120",28,1084,46666666.6666667,661880000,3,7,1,0,1,0,0,1,0,0,3.8e+07
"2121",32,479,4e+05,61400000,0,0,0,0,0,1,0,1,0,0,4e+05
"2122",27,1705,1500000,91430000,1,3,1,1,0,0,0,1,0,0,2166666.66666667
"2123",30,2994,8333333.33333333,239230000,4,0,1,0,0,1,0,1,0,0,8e+06
"2124",31,3107,8e+06,163550000,1,4,1,0,0,1,0,1,0,0,7500000
"2125",33,4608,7500000,175280000,1,1,1,0,0,1,0,1,0,0,4333333.33333333
"2126",30,605,4e+05,64680000,0,2,0,0,1,0,0,1,0,0,4e+05
"2127",28,1113,2750000,70650000,1,1,0,0,1,0,0,1,0,0,4666666.66666667
"2128",28,1113,2750000,67550000,1,1,0,0,1,0,0,1,0,0,4666666.66666667
"2129",26,912,15333333.3333333,1e+09,0,2,1,1,0,0,0,1,0,0,23750000
"2130",26,912,15333333.3333333,617930000,0,2,1,1,0,0,0,1,0,0,23750000
"2131",27,482,23750000,721350000,0,1,1,1,0,0,0,1,0,0,18333333.3333333
"2132",29,532,18333333.3333333,773100000,1,0,1,1,0,0,0,1,0,0,1.1e+07
"2133",29,3500,1.8e+07,308300000,6,8,1,0,0,1,0,0,0,1,10875000
"2134",30,1544,10875000,294750000,6,1,1,0,0,1,0,0,0,1,13500000
"2135",32,342,13500000,418250000,1,0,1,0,0,1,0,0,0,1,7750000
"2136",32,2415,1250000,114100000,2,1,0,0,0,1,0,1,0,0,1800000
"2137",33,1967,1800000,106750000,0,2,0,0,0,1,0,1,0,0,1900000
"2138",35,1231,1900000,79800000,0,0,0,0,0,1,0,1,0,0,1100000
"2139",32,2406,2.2e+07,659050000,3,0,1,1,0,0,0,0,0,1,13750000
"2140",33,2454,13750000,125350000,0,0,1,1,0,0,0,1,0,0,6e+06
"2141",35,2218,6e+06,105700000,0,2,1,1,0,0,0,1,0,0,4e+06
"2142",29,1414,4333333.33333333,109850000,7,4,1,0,1,0,0,1,0,0,3500000
"2143",27,2491,3250000,239100000,1,2,1,1,0,0,0,1,0,0,5e+06
"2144",28,2331,5e+06,199600000,0,1,1,1,0,0,0,1,0,0,5666666.66666667
"2145",26,2063,750000,21280000,11,1,1,0,1,0,0,1,0,0,6e+05
"2146",30,3709,2250000,135400000,0,3,1,1,0,0,0,1,0,0,2833333.33333333
"2147",31,2958,2833333.33333333,175450000,1,4,1,1,0,0,0,1,0,0,3500000
"2148",33,7101,3500000,170100000,3,3,1,1,0,0,0,1,0,0,3233333.33333333
"2149",32,455,3500000,239100000,0,0,0,1,0,0,0,1,0,0,3166666.66666667
"2150",27,565,1625000,137450000,0,0,1,0,1,0,0,1,0,0,3500000
"2151",25,3172,37500000,898600000,15,2,1,0,1,0,0,0,0,1,3e+07
"2152",26,3138,3e+07,806800000,7,5,1,0,1,0,0,0,0,1,4e+07
"2153",28,9586,4e+07,703500000,31,27,1,0,1,0,0,0,0,1,28500000
"2154",30,1413,1833333.33333333,122100000,2,2,0,0,0,1,0,1,0,0,1500000
"2155",31,1617,1500000,122650000,2,2,0,0,0,1,0,1,0,0,1250000
"2156",30,2021,7e+06,141150000,2,1,1,0,1,0,0,1,0,0,6e+06
"2157",35,90,525000,9.8e+07,0,0,1,0,0,0,1,1,0,0,250000
"2158",36,0,250000,91380000,0,0,1,0,0,0,1,1,0,0,2e+05
"2159",38,22785,2e+05,109650000,0,0,1,0,0,0,1,1,0,0,150000
"2160",26,480,2e+05,67550000,0,0,0,0,0,0,1,1,0,0,4e+05
"2161",25,90,233333.333333333,91430000,0,0,1,0,0,0,1,1,0,0,450000
"2162",27,982,21500000,898600000,1,0,1,0,0,1,0,0,0,1,28333333.3333333
"2163",28,302,28333333.3333333,806800000,0,0,1,0,0,1,0,0,0,1,15666666.6666667
"2164",26,1007,3500000,91430000,0,0,1,1,0,0,0,1,0,0,3e+06
"2165",26,1665,750000,145400000,0,2,0,1,0,0,0,1,0,0,2833333.33333333
"2166",29,1980,5666666.66666667,367680000,0,0,1,0,0,0,1,1,0,0,5666666.66666667
"2167",30,2610,5666666.66666667,73630000,0,0,1,0,0,0,1,1,0,0,3e+06
"2168",28,1341,8750000,240100000,1,2,1,0,0,1,0,1,0,0,6666666.66666667
"2169",28,1341,8750000,303500000,1,2,1,0,0,1,0,1,0,0,6666666.66666667
"2170",29,1911,6666666.66666667,104830000,2,4,1,0,0,1,0,1,0,0,5500000
"2171",31,711,5500000,154650000,0,1,1,0,0,1,0,1,0,0,2933333.33333333
"2172",30,2607,3750000,113250000,5,3,1,0,1,0,0,1,0,0,3750000
"2173",31,1847,3750000,71880000,1,1,1,0,1,0,0,1,0,0,2500000
"2174",30,626,650000,86950000,0,1,1,0,0,1,0,1,0,0,7e+05
"2175",26,1127,9e+06,102730000,2,1,1,0,0,1,0,1,0,0,5e+06
"2176",29,645,3250000,254250000,1,1,1,0,1,0,0,1,0,0,2833333.33333333
"2177",33,2814,8e+05,56730000,5,2,0,0,1,0,0,1,0,0,825000
"2178",33,3240,883333.333333333,93050000,0,0,1,0,0,0,1,1,0,0,1400000
"2179",26,2112,2e+06,45330000,1,1,1,1,0,0,0,1,0,0,1750000
"2180",29,1625,1062500,28350000,2,0,1,1,0,0,0,1,0,0,933333.333333333
"2181",26,3420,925000,45330000,0,0,1,0,0,0,1,1,0,0,2333333.33333333
"2182",27,480,2333333.33333333,48580000,0,0,1,0,0,0,1,1,0,0,1750000
"2183",32,2037,1750000,47780000,2,3,0,1,0,0,0,1,0,0,1083333.33333333
"2184",34,981,1083333.33333333,103230000,0,3,0,1,0,0,0,1,0,0,9e+05
"2185",28,1712,3e+06,2.89e+08,0,0,1,1,0,0,0,1,0,0,3e+06
"2186",29,1685,3e+06,189330000,0,1,1,1,0,0,0,1,0,0,3250000
"2187",31,493,3250000,193850000,0,0,1,1,0,0,0,1,0,0,2800000
"2188",26,2847,9500000,194350000,1,2,1,0,0,1,0,1,0,0,1.4e+07
"2189",27,2828,1.4e+07,200780000,1,2,1,0,0,1,0,1,0,0,1.6e+07
"2190",29,537,1.6e+07,290400000,0,1,1,0,0,1,0,1,0,0,11750000
"2191",27,3900,8750000,237850000,0,0,1,0,0,0,1,1,0,0,10666666.6666667
"2192",28,2820,10666666.6666667,219580000,0,0,1,0,0,0,1,1,0,0,1e+07
"2193",28,2820,10666666.6666667,48580000,0,0,1,0,0,0,1,1,0,0,1e+07
"2194",26,2608,5e+05,17250000,10,0,1,0,1,0,0,1,0,0,6e+05
"2195",35,946,4e+05,14650000,2,0,0,0,0,1,0,1,0,0,125000
"2196",26,3087,1500000,52330000,0,1,1,0,0,0,1,1,0,0,1066666.66666667
"2197",29,210,4e+06,237850000,0,0,1,0,0,0,1,1,0,0,2333333.33333333
"2198",29,707,1200000,53750000,0,1,0,0,1,0,0,1,0,0,1233333.33333333
"2199",31,339,1233333.33333333,83400000,1,0,0,0,1,0,0,1,0,0,8e+05
"2200",27,2218,2416666.66666667,91430000,0,5,1,0,0,1,0,1,0,0,4e+06
"2201",31,1920,18666666.6666667,1.03e+09,0,0,1,0,0,0,1,0,1,0,1.7e+07
"2202",32,3169,1.7e+07,913750000,0,0,1,0,0,0,1,0,1,0,10666666.6666667
"2203",32,3169,1.7e+07,874150000,0,0,1,0,0,0,1,1,0,0,10666666.6666667
"2204",34,3960,10666666.6666667,8.05e+08,0,0,1,0,0,0,1,1,0,0,9e+06
"2205",27,1449,2250000,229250000,7,6,1,0,1,0,0,1,0,0,8500000
"2206",28,992,8500000,207600000,5,3,1,0,1,0,0,1,0,0,11500000
"2207",30,319,11500000,256830000,1,1,1,0,1,0,0,1,0,0,8e+06
"2208",28,630,1875000,98480000,1,0,1,1,0,0,0,1,0,0,1600000
"2209",32,2727,650000,97400000,0,2,1,1,0,0,0,1,0,0,8e+05
"2210",33,2345,8e+05,73630000,1,2,1,1,0,0,0,1,0,0,7e+05
"2211",34,8880,2375000,251400000,6,5,1,1,0,0,0,1,0,0,975000
"2212",28,3330,3250000,4.1e+07,0,0,1,0,0,0,1,1,0,0,3250000
"2213",29,2430,3250000,30480000,0,0,1,0,0,0,1,1,0,0,2e+06
"2214",31,3240,2e+06,34050000,0,0,1,0,0,0,1,1,0,0,1600000
"2215",32,584,7500000,434100000,1,1,1,0,1,0,0,1,0,0,6e+06
"2216",35,11978,3e+06,64100000,50,10,1,0,1,0,0,1,0,0,1550000
"2217",27,3130,3250000,1.13e+08,1,3,0,1,0,0,0,1,0,0,5e+06
"2218",27,1107,4250000,131250000,1,4,1,0,1,0,0,1,0,0,5e+06
"2219",27,1107,4250000,70650000,1,4,1,0,1,0,0,1,0,0,5e+06
"2220",28,78,5e+06,64680000,0,0,1,0,1,0,0,1,0,0,2333333.33333333
"2221",27,3322,3.5e+07,871050000,1,4,1,1,0,0,0,1,0,0,48333333.3333333
"2222",28,3466,48333333.3333333,661880000,1,6,1,1,0,0,0,1,0,0,47500000
"2223",30,5888,47500000,633300000,3,6,1,1,0,0,0,1,0,0,34333333.3333333
"2224",27,575,650000,86950000,0,1,1,1,0,0,0,1,0,0,966666.666666667
"2225",30,322,1e+06,73530000,0,0,1,1,0,0,0,1,0,0,933333.333333333
"2226",30,3094,4e+05,12230000,0,1,0,0,0,1,0,1,0,0,233333.333333333
"2227",31,562,6e+05,112530000,0,1,0,1,0,0,0,1,0,0,533333.333333333
"2228",32,559,1e+06,65800000,0,0,0,0,0,1,0,1,0,0,1e+06
"2229",33,806,1e+06,50230000,2,2,0,0,0,1,0,1,0,0,450000
"2230",35,1147,450000,65630000,0,2,0,0,0,1,0,1,0,0,325000
"2231",28,2616,1.6e+07,244650000,12,7,1,0,1,0,0,1,0,0,13666666.6666667
"2232",29,1925,2250000,113250000,4,1,1,0,1,0,0,1,0,0,2e+06
"2233",26,4260,5666666.66666667,303500000,2,1,1,1,0,0,0,1,0,0,9250000
"2234",27,2668,9250000,244450000,0,0,1,1,0,0,0,1,0,0,1.8e+07
"2235",29,2812,1.8e+07,207700000,3,3,1,1,0,0,0,1,0,0,11500000
"2236",30,2532,12125000,367680000,13,9,1,0,0,1,0,1,0,0,1.3e+07
"2237",31,2233,1.3e+07,291430000,21,9,1,0,0,1,0,1,0,0,1.6e+07
"2238",33,1889,1.6e+07,4.3e+08,7,11,1,0,0,1,0,1,0,0,16400000
"2239",26,3345,5e+07,1.2e+09,11,5,1,0,0,1,0,0,1,0,116666666.666667
"2240",27,2145,116666666.666667,777330000,11,9,1,0,0,1,0,1,0,0,86666666.6666667
"2241",28,1800,86666666.6666667,817500000,4,4,1,0,0,1,0,0,1,0,5.8e+07
"2242",32,2285,450000,12350000,2,5,1,0,0,1,0,1,0,0,3e+05
"2243",27,90,1e+06,17250000,0,0,1,0,0,0,1,1,0,0,616666.666666667
"2244",27,3105,3e+05,27200000,0,1,0,0,0,0,1,1,0,0,650000
"2245",28,2340,650000,22480000,0,0,0,0,0,0,1,1,0,0,1e+06
"2246",30,2417,1e+06,17580000,0,0,0,0,0,0,1,1,0,0,8e+05
"2247",27,201,5e+05,1.13e+08,0,0,1,0,0,1,0,1,0,0,750000
"2248",28,1103,4e+06,258350000,0,0,1,0,0,1,0,1,0,0,3166666.66666667
"2249",30,1887,2750000,70650000,3,0,1,0,1,0,0,1,0,0,3166666.66666667
"2250",31,1345,3166666.66666667,49650000,5,0,1,0,1,0,0,1,0,0,2e+06
"2251",33,714,2e+06,60400000,0,0,1,0,1,0,0,1,0,0,1300000
"2252",27,1681,5750000,239100000,0,0,1,1,0,0,0,1,0,0,8e+06
"2253",28,2576,8e+06,199600000,0,3,1,1,0,0,0,1,0,0,8e+06
"2254",30,315,4e+05,54100000,0,0,0,0,0,0,1,1,0,0,5e+05
"2255",27,412,7e+05,139250000,0,1,1,1,0,0,0,1,0,0,533333.333333333
"2256",28,199,533333.333333333,112950000,0,0,1,1,0,0,0,1,0,0,7e+05
"2257",32,270,2e+06,219580000,0,0,0,0,0,0,1,1,0,0,1500000
"2258",34,1145,1500000,21350000,0,0,0,0,0,0,1,1,0,0,1200000
"2259",29,2518,1250000,49180000,4,4,0,1,0,0,0,1,0,0,933333.333333333
"2260",29,842,1.3e+07,643250000,4,8,1,0,0,1,0,0,0,1,10666666.6666667
"2261",29,1790,4500000,305400000,0,1,1,1,0,0,0,1,0,0,7e+06
"2262",30,1954,7e+06,210750000,0,1,1,1,0,0,0,1,0,0,6e+06
"2263",30,1954,7e+06,135280000,0,1,1,1,0,0,0,1,0,0,6e+06
"2264",32,10695,6e+06,127180000,12,5,1,1,0,0,0,1,0,0,3866666.66666667
"2265",29,1392,7250000,244650000,0,1,1,0,0,1,0,1,0,0,6666666.66666667
"2266",30,181,6666666.66666667,252480000,0,0,1,0,0,1,0,1,0,0,5250000
"2267",30,181,6666666.66666667,64680000,0,0,1,0,0,1,0,1,0,0,5250000
"2268",28,2594,7166666.66666667,96100000,7,5,1,0,1,0,0,1,0,0,5125000
"2269",29,1901,5125000,53750000,1,4,1,0,1,0,0,1,0,0,5250000
"2270",31,1412,5250000,83400000,4,0,1,0,1,0,0,1,0,0,2450000
"2271",28,968,4250000,244650000,3,1,1,0,1,0,0,1,0,0,4e+06
"2272",29,2876,4e+06,106750000,11,3,1,0,1,0,0,1,0,0,4500000
"2273",31,3123,4500000,79800000,11,3,1,0,1,0,0,1,0,0,6166666.66666667
"2274",25,3375,1.8e+07,429400000,15,16,1,0,1,0,0,1,0,0,23500000
"2275",26,3017,23500000,398950000,12,10,1,0,1,0,0,1,0,0,33333333.3333333
"2276",28,3201,33333333.3333333,370350000,18,8,1,0,1,0,0,1,0,0,2.8e+07
"2277",26,1588,1.6e+07,248950000,3,7,1,0,1,0,0,0,0,1,8833333.33333333
"2278",26,2961,6833333.33333333,4.79e+08,0,3,1,0,0,1,0,0,0,1,1.1e+07
"2279",27,3170,1.1e+07,548280000,2,0,1,0,0,1,0,1,0,0,1.7e+07
"2280",27,3170,1.1e+07,570480000,2,0,1,0,0,1,0,0,0,1,1.7e+07
"2281",29,2268,1.7e+07,530200000,3,4,1,0,0,1,0,1,0,0,14500000
"2282",27,1227,12666666.6666667,264300000,2,1,1,0,0,1,0,1,0,0,1.2e+07
"2283",28,1784,1.2e+07,254700000,0,0,1,0,0,1,0,1,0,0,9500000
"2284",30,2993,9500000,300750000,1,3,1,0,0,1,0,1,0,0,7e+06
"2285",26,2342,22500000,1.17e+09,1,1,1,1,0,0,0,0,1,0,2.3e+07
"2286",27,1045,2.3e+07,1e+09,2,0,1,1,0,0,0,0,1,0,3.5e+07
"2287",29,866,3.5e+07,969650000,1,2,1,1,0,0,0,0,1,0,3.2e+07
"2288",26,775,1e+06,145400000,0,0,1,0,0,1,0,1,0,0,2500000
"2289",29,1900,3250000,39030000,0,1,1,1,0,0,0,1,0,0,1833333.33333333
"2290",31,2897,1833333.33333333,32880000,0,1,1,1,0,0,0,1,0,0,1350000
"2291",30,1441,2e+06,54100000,0,0,1,1,0,0,0,1,0,0,1833333.33333333
"2292",26,2144,1900000,54400000,0,0,0,0,0,0,1,1,0,0,1166666.66666667
"2293",27,3333,2125000,49180000,13,4,0,0,1,0,0,1,0,0,3375000
"2294",28,2356,3375000,30530000,14,7,0,0,1,0,0,1,0,0,3e+06
"2295",30,2632,3e+06,108380000,11,6,0,0,1,0,0,1,0,0,2400000
"2296",31,2156,23500000,1.17e+09,13,10,1,0,1,0,0,0,1,0,17666666.6666667
"2297",32,1408,17666666.6666667,705850000,10,1,1,0,1,0,0,0,1,0,1.2e+07
"2298",34,1200,1.2e+07,889200000,11,0,1,0,1,0,0,0,1,0,6e+06
"2299",28,1413,3750000,122100000,3,1,1,0,1,0,0,1,0,0,2500000
"2300",29,0,2500000,122650000,0,0,1,0,1,0,0,1,0,0,1383333.33333333
"2301",30,2790,850000,62780000,3,0,0,1,0,0,0,1,0,0,966666.666666667
"2302",32,2028,966666.666666667,96750000,0,0,0,1,0,0,0,1,0,0,3566666.66666667
"2303",26,1677,150000,21300000,0,0,0,1,0,0,0,1,0,0,183333.333333333
"2304",27,238,4666666.66666667,336250000,0,3,1,0,0,1,0,1,0,0,4e+06
"2305",28,1319,4e+06,145400000,0,0,1,0,0,1,0,1,0,0,2750000
"2306",28,1319,4e+06,226050000,0,0,1,0,0,1,0,1,0,0,2750000
"2307",27,1947,4666666.66666667,194350000,3,3,1,0,0,1,0,1,0,0,9666666.66666667
"2308",28,1983,9666666.66666667,200780000,2,4,1,0,0,1,0,1,0,0,1.1e+07
"2309",29,2961,1.1e+07,290400000,3,10,1,0,0,1,0,1,0,0,8250000
"2310",28,2808,2500000,258350000,1,5,1,1,0,0,0,1,0,0,6375000
"2311",29,1959,6375000,216150000,0,0,1,1,0,0,0,1,0,0,8e+06
"2312",31,8820,8e+06,251400000,4,14,1,1,0,0,0,1,0,0,6e+06
"2313",28,3000,2e+06,79700000,1,1,0,1,0,0,0,1,0,0,2e+06
"2314",29,2165,2e+06,89480000,0,0,0,1,0,0,0,1,0,0,2350000
"2315",31,2553,2350000,111650000,1,1,0,1,0,0,0,1,0,0,1700000
"2316",30,1497,5e+05,97400000,0,1,1,1,0,0,0,1,0,0,4e+05
"2317",33,2213,1550000,97400000,5,1,0,0,1,0,0,1,0,0,1250000
"2318",27,4727,5750000,3.83e+08,2,12,1,1,0,0,0,0,0,1,7e+06
"2319",28,2366,7e+06,312700000,4,5,1,1,0,0,0,0,0,1,7666666.66666667
"2320",30,374,7666666.66666667,377350000,0,2,1,1,0,0,0,0,0,1,6250000
"2321",27,2538,7e+05,17980000,1,0,1,1,0,0,0,1,0,0,8e+05
"2322",26,152,6e+05,88150000,0,1,1,0,1,0,0,1,0,0,8e+05
"2323",29,837,3150000,52330000,2,2,0,0,1,0,0,1,0,0,4500000
"2324",29,1915,2250000,15980000,5,1,1,0,1,0,0,1,0,0,1866666.66666667
"2325",26,1453,87500,21300000,0,1,0,1,0,0,0,1,0,0,250000
"2326",28,2220,575000,15500000,0,0,1,1,0,0,0,1,0,0,533333.333333333
"2327",26,3347,6500000,131250000,3,3,1,1,0,0,0,1,0,0,4166666.66666667
"2328",27,2200,4166666.66666667,104830000,2,1,1,1,0,0,0,1,0,0,6e+06
"2329",29,2128,6e+06,154650000,0,0,1,1,0,0,0,1,0,0,4650000
"2330",29,2330,1250000,98480000,1,2,0,1,0,0,0,1,0,0,1983333.33333333
"2331",31,2630,1983333.33333333,118200000,3,0,0,1,0,0,0,1,0,0,1700000
"2332",31,1170,150000,13630000,0,0,0,0,0,0,1,1,0,0,2e+05
"2333",32,2430,2e+05,13280000,0,0,0,0,0,0,1,1,0,0,2e+05
"2334",34,1440,2e+05,14630000,0,0,0,0,0,0,1,1,0,0,2e+05
"2335",27,3956,3750000,168450000,4,5,1,0,0,1,0,1,0,0,8666666.66666667
"2336",28,2819,8666666.66666667,247780000,2,3,1,0,0,1,0,1,0,0,1e+07
"2337",30,3301,1e+07,323200000,0,1,1,0,0,1,0,1,0,0,9e+06
"2338",27,1263,5166666.66666667,459050000,0,2,1,1,0,0,0,0,0,1,4333333.33333333
"2339",28,973,4333333.33333333,392730000,0,0,1,1,0,0,0,0,0,1,5e+06
"2340",30,608,5e+06,395650000,0,1,1,1,0,0,0,0,0,1,3666666.66666667
"2341",27,201,4e+05,17980000,0,0,1,0,0,0,1,1,0,0,1e+05
"2342",28,270,1e+05,13850000,0,0,1,0,0,0,1,1,0,0,1e+05
"2343",29,2325,650000,21100000,1,2,1,0,0,1,0,1,0,0,7e+05
"2344",30,1623,7e+05,19400000,0,1,1,0,0,1,0,1,0,0,7e+05
"2345",26,2934,6166666.66666667,336250000,0,0,1,1,0,0,0,1,0,0,15333333.3333333
"2346",27,2453,15333333.3333333,226050000,0,0,1,1,0,0,0,1,0,0,11333333.3333333
"2347",27,2453,15333333.3333333,135130000,0,0,1,1,0,0,0,1,0,0,11333333.3333333
"2348",29,2573,11333333.3333333,228150000,0,1,1,1,0,0,0,1,0,0,7e+06
"2349",23,804,1700000,216750000,0,0,1,0,0,1,0,1,0,0,1100000
"2350",31,1953,6e+05,17980000,0,4,1,0,0,1,0,1,0,0,5e+05
"2351",34,4471,291666.666666667,12950000,5,5,1,0,0,1,0,1,0,0,150000
"2352",30,684,1e+06,17980000,0,0,1,1,0,0,0,1,0,0,450000
"2353",31,3048,450000,13850000,0,1,1,1,0,0,0,1,0,0,283333.333333333
"2354",33,1096,283333.333333333,54500000,0,0,1,1,0,0,0,1,0,0,3e+05
"2355",27,1368,1.7e+07,3.83e+08,6,5,1,0,1,0,0,0,0,1,2.1e+07
"2356",33,3133,6666666.66666667,291150000,6,3,1,0,0,1,0,0,0,1,4500000
"2357",34,2346,4500000,303880000,2,1,1,0,0,1,0,0,0,1,2500000
"2358",36,1022,2500000,326330000,3,2,1,0,0,1,0,0,0,1,1566666.66666667
"2359",29,1860,1875000,26500000,2,5,1,1,0,0,0,1,0,0,1250000
"2360",30,2515,1250000,14550000,2,3,1,1,0,0,0,1,0,0,766666.666666667
"2361",31,3026,3e+06,167980000,21,7,1,0,1,0,0,1,0,0,5333333.33333333
"2362",33,1698,5333333.33333333,241740000,11,8,1,0,1,0,0,1,0,0,6833333.33333333
"2363",33,2186,1666666.66666667,54700000,3,2,1,0,0,1,0,1,0,0,950000
"2364",32,753,3333333.33333333,239230000,0,1,1,0,0,1,0,1,0,0,9e+05
"2365",32,753,3333333.33333333,97400000,0,1,1,0,0,1,0,1,0,0,9e+05
"2366",33,1395,9e+05,73630000,0,3,1,0,0,1,0,1,0,0,5e+05
"2367",29,1684,1100000,54530000,0,0,1,1,0,0,0,1,0,0,1e+06
"2368",26,3270,7e+06,98480000,0,0,1,0,0,0,1,1,0,0,6e+06
"2369",28,3490,6e+06,118200000,0,0,1,0,0,0,1,1,0,0,4e+06
"2370",28,542,466666.666666667,56730000,1,0,1,0,1,0,0,1,0,0,816666.666666667
"2371",33,12802,8e+06,204580000,120,35,1,0,1,0,0,1,0,0,4600000
"2372",24,2977,33500000,1.01e+09,5,12,1,0,0,1,0,1,0,0,33750000
"2373",25,1164,33750000,874150000,0,7,1,0,0,1,0,1,0,0,33333333.3333333
"2374",27,1615,33333333.3333333,8.05e+08,4,7,1,0,0,1,0,1,0,0,2.4e+07
"2375",25,1227,5e+05,94950000,0,0,1,1,0,0,0,1,0,0,1212500
"2376",26,2640,1212500,71780000,2,1,1,1,0,0,0,1,0,0,2750000
"2377",27,1523,2.1e+07,1.17e+09,0,1,1,1,0,0,0,0,1,0,18333333.3333333
"2378",27,1523,2.1e+07,3.1e+08,0,1,1,1,0,0,0,1,0,0,18333333.3333333
"2379",30,1344,1.1e+07,193850000,0,1,1,1,0,0,0,1,0,0,6e+06
"2380",30,700,5e+06,240250000,0,0,1,1,0,0,0,1,0,0,4e+06
"2381",31,726,4e+06,211750000,0,0,1,1,0,0,0,1,0,0,2e+06
"2382",33,2022,2e+06,204150000,0,1,1,1,0,0,0,1,0,0,1550000
"2383",26,1738,37500000,1.03e+09,6,1,1,0,0,1,0,0,1,0,78750000
"2384",27,1618,78750000,913750000,3,2,1,0,0,1,0,0,1,0,56666666.6666667
