competition,year,link,name,abbrev,num_players,avg_age,num_foreigners,total_market_value
Liga NOS,2019,https://www.transfermarkt.es/cd-tondela/kader/verein/7179/saison_id/2019,CD Tondela,31,,15.0,,13280000.0
Liga NOS,2019,https://www.transfermarkt.es/gil-vicente-fc/kader/verein/2424/saison_id/2019,Gil Vicente FC,30,,22.0,,12230000.0
Liga NOS,2020,https://www.transfermarkt.es/sl-benfica/kader/verein/294/saison_id/2020,SL Benfica,40,,26.0,,377350000.0
Liga NOS,2020,https://www.transfermarkt.es/fc-oporto/kader/verein/720/saison_id/2020,FC Oporto,34,,20.0,,327600000.0
Liga NOS,2020,https://www.transfermarkt.es/sporting-cp/kader/verein/336/saison_id/2020,Sporting CP,39,,16.0,,257280000.0
Liga NOS,2020,https://www.transfermarkt.es/sc-braga/kader/verein/1075/saison_id/2020,SC Braga,41,,17.0,,142950000.0
Liga NOS,2020,https://www.transfermarkt.es/fc-famalicao/kader/verein/3329/saison_id/2020,FC Famalicão,44,,28.0,,64930000.00000001
Liga NOS,2020,https://www.transfermarkt.es/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2020,Vitória Guimarães SC,37,,24.0,,54500000.0
Liga NOS,2020,https://www.transfermarkt.es/boavista-porto-fc/kader/verein/2503/saison_id/2020,Boavista Porto FC,32,,24.0,,35150000.0
Liga NOS,2020,https://www.transfermarkt.es/rio-ave-fc/kader/verein/2425/saison_id/2020,Rio Ave FC,37,,22.0,,32880000.000000004
Liga NOS,2020,https://www.transfermarkt.es/fc-pacos-de-ferreira/kader/verein/2995/saison_id/2020,FC Paços de Ferreira,31,,17.0,,27400000.0
Liga NOS,2020,https://www.transfermarkt.es/portimonense-sc/kader/verein/7378/saison_id/2020,Portimonense SC,37,,30.0,,24950000.0
Liga NOS,2020,https://www.transfermarkt.es/cs-maritimo/kader/verein/1301/saison_id/2020,CS Marítimo,40,,33.0,,23600000.0
Liga NOS,2020,https://www.transfermarkt.es/cd-santa-clara/kader/verein/2423/saison_id/2020,CD Santa Clara,31,,17.0,,22800000.0
Liga NOS,2020,https://www.transfermarkt.es/moreirense-fc/kader/verein/979/saison_id/2020,Moreirense FC,31,,20.0,,22080000.0
Liga NOS,2020,https://www.transfermarkt.es/sc-farense/kader/verein/4294/saison_id/2020,SC Farense,31,,19.0,,21200000.0
Liga NOS,2020,https://www.transfermarkt.es/belenenses-sad/kader/verein/2457/saison_id/2020,Belenenses SAD,35,,14.0,,19230000.0
Liga NOS,2020,https://www.transfermarkt.es/gil-vicente-fc/kader/verein/2424/saison_id/2020,Gil Vicente FC,34,,24.0,,16800000.0
Liga NOS,2020,https://www.transfermarkt.es/cd-tondela/kader/verein/7179/saison_id/2020,CD Tondela,26,,14.0,,13600000.0
Liga NOS,2020,https://www.transfermarkt.es/cd-nacional/kader/verein/982/saison_id/2020,CD Nacional,32,,22.0,,12950000.0
Liga NOS,2021,https://www.transfermarkt.es/sl-benfica/kader/verein/294/saison_id/2021,SL Benfica,26,,19.0,,270500000.0
Liga NOS,2021,https://www.transfermarkt.es/sporting-cp/kader/verein/336/saison_id/2021,Sporting CP,24,,11.0,,251700000.0
Liga NOS,2021,https://www.transfermarkt.es/fc-oporto/kader/verein/720/saison_id/2021,FC Oporto,27,,15.0,,225300000.0
Liga NOS,2021,https://www.transfermarkt.es/sc-braga/kader/verein/1075/saison_id/2021,SC Braga,24,,10.0,,103800000.0
Liga NOS,2021,https://www.transfermarkt.es/fc-famalicao/kader/verein/3329/saison_id/2021,FC Famalicão,31,,18.0,,46250000.0
Liga NOS,2021,https://www.transfermarkt.es/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2021,Vitória Guimarães SC,28,,12.0,,41950000.0
Liga NOS,2021,https://www.transfermarkt.es/gd-estoril-praia/kader/verein/1465/saison_id/2021,GD Estoril Praia,29,,17.0,,25450000.0
Liga NOS,2021,https://www.transfermarkt.es/portimonense-sc/kader/verein/7378/saison_id/2021,Portimonense SC,33,,29.0,,24880000.0
Liga NOS,2021,https://www.transfermarkt.es/boavista-porto-fc/kader/verein/2503/saison_id/2021,Boavista Porto FC,27,,17.0,,22600000.0
Liga NOS,2021,https://www.transfermarkt.es/cd-tondela/kader/verein/7179/saison_id/2021,CD Tondela,27,,18.0,,20950000.0
Liga NOS,2021,https://www.transfermarkt.es/cd-santa-clara/kader/verein/2423/saison_id/2021,CD Santa Clara,28,,17.0,,18430000.0
Liga NOS,2021,https://www.transfermarkt.es/fc-pacos-de-ferreira/kader/verein/2995/saison_id/2021,FC Paços de Ferreira,29,,16.0,,18100000.0
Liga NOS,2021,https://www.transfermarkt.es/gil-vicente-fc/kader/verein/2424/saison_id/2021,Gil Vicente FC,27,,19.0,,15600000.0
Liga NOS,2021,https://www.transfermarkt.es/belenenses-sad/kader/verein/2457/saison_id/2021,Belenenses SAD,28,,14.0,,15130000.0
Liga NOS,2021,https://www.transfermarkt.es/fc-vizela/kader/verein/6912/saison_id/2021,FC Vizela,24,,15.0,,14950000.0
Liga NOS,2021,https://www.transfermarkt.es/moreirense-fc/kader/verein/979/saison_id/2021,Moreirense FC,26,,18.0,,14750000.0
Liga NOS,2021,https://www.transfermarkt.es/cs-maritimo/kader/verein/1301/saison_id/2021,CS Marítimo,25,,16.0,,14450000.0
Liga NOS,2021,https://www.transfermarkt.es/fc-arouca/kader/verein/8024/saison_id/2021,FC Arouca,29,,22.0,,14200000.0
Eredivisie,2018,https://www.transfermarkt.es/ajax-de-amsterdam/kader/verein/610/saison_id/2018,Ajax de Ámsterdam,39,,21.0,,503150000.0
Eredivisie,2018,https://www.transfermarkt.es/psv-eindhoven/kader/verein/383/saison_id/2018,PSV Eindhoven,41,,20.0,,237850000.0
Eredivisie,2018,https://www.transfermarkt.es/feyenoord-rotterdam/kader/verein/234/saison_id/2018,Feyenoord Rotterdam,35,,15.0,,106550000.0
Eredivisie,2018,https://www.transfermarkt.es/az-alkmaar/kader/verein/1090/saison_id/2018,AZ Alkmaar,39,,12.0,,67500000.0
Eredivisie,2018,https://www.transfermarkt.es/vitesse-arnhem/kader/verein/499/saison_id/2018,Vitesse Arnhem,36,,15.0,,49180000.0
Eredivisie,2018,https://www.transfermarkt.es/sc-heerenveen/kader/verein/306/saison_id/2018,SC Heerenveen,32,,14.0,,48630000.0
Eredivisie,2018,https://www.transfermarkt.es/fc-utrecht/kader/verein/200/saison_id/2018,FC Utrecht,35,,15.0,,45330000.0
Eredivisie,2018,https://www.transfermarkt.es/fc-groningen/kader/verein/202/saison_id/2018,FC Groningen,33,,14.0,,41000000.0
Eredivisie,2018,https://www.transfermarkt.es/willem-ii-tilburg/kader/verein/403/saison_id/2018,Willem II Tilburg,33,,26.0,,36000000.0
Eredivisie,2018,https://www.transfermarkt.es/heracles-almelo/kader/verein/1304/saison_id/2018,Heracles Almelo,31,,11.0,,27200000.0
Eredivisie,2018,https://www.transfermarkt.es/pec-zwolle/kader/verein/1269/saison_id/2018,PEC Zwolle,38,,14.0,,24600000.0
Eredivisie,2018,https://www.transfermarkt.es/fortuna-sittard/kader/verein/385/saison_id/2018,Fortuna Sittard,44,,26.0,,21300000.0
Eredivisie,2018,https://www.transfermarkt.es/ado-den-haag/kader/verein/1268/saison_id/2018,ADO Den Haag,33,,9.0,,21100000.0
Eredivisie,2018,https://www.transfermarkt.es/nac-breda/kader/verein/132/saison_id/2018,NAC Breda,40,,19.0,,17250000.0
Eredivisie,2018,https://www.transfermarkt.es/vvv-venlo/kader/verein/1426/saison_id/2018,VVV-Venlo,28,,8.0,,16379999.999999998
Eredivisie,2018,https://www.transfermarkt.es/excelsior-rotterdam/kader/verein/798/saison_id/2018,Excelsior Rotterdam,29,,16.0,,14000000.0
Eredivisie,2018,https://www.transfermarkt.es/fc-emmen/kader/verein/1283/saison_id/2018,FC Emmen,38,,7.0,,13630000.0
Eredivisie,2018,https://www.transfermarkt.es/de-graafschap-doetinchem/kader/verein/642/saison_id/2018,De Graafschap Doetinchem,38,,7.0,,12030000.0
Eredivisie,2019,https://www.transfermarkt.es/ajax-de-amsterdam/kader/verein/610/saison_id/2019,Ajax de Ámsterdam,39,,19.0,,400400000.0
Eredivisie,2019,https://www.transfermarkt.es/psv-eindhoven/kader/verein/383/saison_id/2019,PSV Eindhoven,41,,20.0,,219580000.0
Eredivisie,2019,https://www.transfermarkt.es/az-alkmaar/kader/verein/1090/saison_id/2019,AZ Alkmaar,30,,11.0,,130050000.0
Eredivisie,2019,https://www.transfermarkt.es/feyenoord-rotterdam/kader/verein/234/saison_id/2019,Feyenoord Rotterdam,38,,17.0,,102730000.0
Eredivisie,2019,https://www.transfermarkt.es/fc-utrecht/kader/verein/200/saison_id/2019,FC Utrecht,42,,16.0,,48580000.0
Eredivisie,2019,https://www.transfermarkt.es/vitesse-arnhem/kader/verein/499/saison_id/2019,Vitesse Arnhem,34,,19.0,,30530000.0
Eredivisie,2019,https://www.transfermarkt.es/fc-groningen/kader/verein/202/saison_id/2019,FC Groningen,37,,14.0,,30480000.0
Eredivisie,2019,https://www.transfermarkt.es/sc-heerenveen/kader/verein/306/saison_id/2019,SC Heerenveen,29,,15.0,,26750000.0
Eredivisie,2019,https://www.transfermarkt.es/heracles-almelo/kader/verein/1304/saison_id/2019,Heracles Almelo,32,,16.0,,22480000.0
Eredivisie,2019,https://www.transfermarkt.es/willem-ii-tilburg/kader/verein/403/saison_id/2019,Willem II Tilburg,29,,21.0,,21800000.0
Eredivisie,2019,https://www.transfermarkt.es/fc-twente-enschede/kader/verein/317/saison_id/2019,FC Twente Enschede,32,,17.0,,21280000.0
Eredivisie,2019,https://www.transfermarkt.es/ado-den-haag/kader/verein/1268/saison_id/2019,ADO Den Haag,41,,16.0,,19400000.0
Eredivisie,2019,https://www.transfermarkt.es/pec-zwolle/kader/verein/1269/saison_id/2019,PEC Zwolle,37,,13.0,,16500000.0
Eredivisie,2019,https://www.transfermarkt.es/sparta-rotterdam/kader/verein/468/saison_id/2019,Sparta Rotterdam,30,,12.0,,15500000.0
Eredivisie,2019,https://www.transfermarkt.es/fc-emmen/kader/verein/1283/saison_id/2019,FC Emmen,36,,15.0,,13280000.0
